workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,practice,encoding,memory,block,trial,event,stim,answer,label_left,label_right,left_image,right_image,condition,response,response_time,response_acc,order_response,order_response_time,order_acc,distance_response,distance_response_time
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,0,origin,n_s_023.jpg,right,manmade,natural,NA,NA,NA,right,1206.00000000001,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,1,origin,n_l_015.jpg,right,manmade,natural,NA,NA,NA,right,985,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,2,origin,m_l_018.jpg,left,manmade,natural,NA,NA,NA,left,954.000000000015,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,3,origin,n_l_025.jpg,left,natural,manmade,NA,NA,NA,right,646,false,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,4,origin,n_l_023.jpg,left,natural,manmade,NA,NA,NA,left,1181,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,5,size,m_s_009.jpg,left,small,large,NA,NA,NA,left,2300,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,6,size,n_s_002.jpg,left,small,large,NA,NA,NA,left,1068.99999999999,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,7,size,n_s_013.jpg,left,small,large,NA,NA,NA,left,1437,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,8,size,m_l_019.jpg,left,large,small,NA,NA,NA,right,1276,false,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,9,size,m_l_017.jpg,right,small,large,NA,NA,NA,left,2231,false,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,10,building,o_s_003.jpg,left,skyscraper,cottage,NA,NA,NA,left,1721,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,11,building,i_c_009.jpg,right,skyscraper,cottage,NA,NA,NA,right,1361,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,12,building,i_c_028.jpg,left,cottage,skyscraper,NA,NA,NA,left,1221.99999999997,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,13,building,i_c_015.jpg,left,cottage,skyscraper,NA,NA,NA,left,1836,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,14,building,o_c_018.jpg,right,skyscraper,cottage,NA,NA,NA,right,1572,true,NA,NA,NA,NA,NA
jqKePArS,NA,NA,jqKePArS,2020-0188,2021-09-27,15:06:36,16:04:04,NA,incomplete,true,true,NA,0,15,location,i_s_011.jpg,left,indoor,outdoor,NA,NA,NA,left,1443.00000000003,true,NA,NA,NA,NA,NA
